"Mass.Feature","Replicate.Name","Adjusted.Area"
"Aconitic Acid","171009_Smp_IL1Control5um_1",333301.677419355
"Aconitic Acid","171009_Smp_IL1Control5um_2",336981.870967742
"Aconitic Acid","171009_Smp_IL1Control5um_3",112415.225806452
"Aconitic Acid","171009_Smp_IL1DMB5um_1",36210.7096774194
"Aconitic Acid","171009_Smp_IL1DMB5um_2",8167.70967741935
"Aconitic Acid","171009_Smp_IL1DMB5um_3",23457.2580645161
"Aconitic Acid","171009_Smp_IL1DMBnoBT5um_1",154538.193548387
"Aconitic Acid","171009_Smp_IL1DMBnoBT5um_2",87197.3870967742
"Aconitic Acid","171009_Smp_IL1DMBnoBT5um_3",132430.838709677
"Aconitic Acid","171009_Smp_IL1DSW5um_1",93622.2903225806
"Aconitic Acid","171009_Smp_IL1DSW5um_2",391554.258064516
"Aconitic Acid","171009_Smp_IL1DSW5um_3",2025682.74193548
"Aconitic Acid","171009_Smp_IL1noBT5um_1",794528.903225806
"Aconitic Acid","171009_Smp_IL1noBT5um_2",175905.580645161
"Aconitic Acid","171009_Smp_IL1noBT5um_3",1054802.03225806
"Aconitic Acid","171009_Smp_IL1WBT5um_1",186599.096774194
"Aconitic Acid","171009_Smp_IL1WBT5um_2",11456.8709677419
"Aconitic Acid","171009_Smp_IL1WBT5um_3",26157.064516129
"Aconitic Acid","171009_Smp_IL1IT05um_1",6757
"Aconitic Acid","171009_Smp_IL1IT05um_2",28159.935483871
"Aconitic Acid","171009_Smp_IL1IT05um_3",NA
"Aconitic Acid","171016_Smp_IL2Control_1",6692.45161290323
"Aconitic Acid","171016_Smp_IL2Control_2",NA
"Aconitic Acid","171016_Smp_IL2Control_3",41840.4516129032
"Aconitic Acid","171016_Smp_IL2DMB_1",87293.7419354839
"Aconitic Acid","171016_Smp_IL2DMB_2",15533.7096774194
"Aconitic Acid","171016_Smp_IL2DMB_3",6907.61290322581
"Aconitic Acid","171016_Smp_IL2DMBnoBT_1",17244.7096774194
"Aconitic Acid","171016_Smp_IL2DMBnoBT_2",116950.451612903
"Aconitic Acid","171016_Smp_IL2DMBnoBT_3",16723.6451612903
"Aconitic Acid","171016_Smp_IL2DSW_1",110960.548387097
"Aconitic Acid","171016_Smp_IL2DSW_2",26988.7096774194
"Aconitic Acid","171016_Smp_IL2DSW_3",6742.03225806452
"Aconitic Acid","171016_Smp_IL2noBT_1",15776.935483871
"Aconitic Acid","171016_Smp_IL2noBT_2",103782.580645161
"Aconitic Acid","171016_Smp_IL2noBT_3",12971.4193548387
"Aconitic Acid","171016_Smp_IL2WBT_1",10092.935483871
"Aconitic Acid","171016_Smp_IL2WBT_2",17538.4516129032
"Aconitic Acid","171016_Smp_IL2WBT_3",12565.4193548387
"Aconitic Acid","171016_Smp_IL2IT0_1",12396.0967741935
"Aconitic Acid","171016_Smp_IL2IT0_2",6845.87096774193
"Aconitic Acid","171016_Smp_IL2IT0_3",NA
"Aconitic Acid","171023_Smp_IL2Control5um_1",NA
"Aconitic Acid","171023_Smp_IL2Control5um_2",NA
"Aconitic Acid","171023_Smp_IL2Control5um_3",20845.3870967742
"Aconitic Acid","171023_Smp_IL2DMB5um_1",311966.096774194
"Aconitic Acid","171023_Smp_IL2DMB5um_2",5946.87096774193
"Aconitic Acid","171023_Smp_IL2DMB5um_3",11227.6774193548
"Aconitic Acid","171023_Smp_IL2DMBnoBT5um_1",18293.3870967742
"Aconitic Acid","171023_Smp_IL2DMBnoBT5um_2",297998.387096774
"Aconitic Acid","171023_Smp_IL2DMBnoBT5um_3",35776.6451612903
"Aconitic Acid","171023_Smp_IL2DSW5um_1",46101.5806451613
"Aconitic Acid","171023_Smp_IL2DSW5um_2",61988.9032258064
"Aconitic Acid","171023_Smp_IL2DSW5um_3",89913.0967741935
"Aconitic Acid","171023_Smp_IL2noBT5um_1",15175.4193548387
"Aconitic Acid","171023_Smp_IL2noBT5um_2",800878.032258064
"Aconitic Acid","171023_Smp_IL2noBT5um_3",27086.935483871
"Aconitic Acid","171023_Smp_IL2WBT5um_1",NA
"Aconitic Acid","171023_Smp_IL2WBT5um_2",NA
"Aconitic Acid","171023_Smp_IL2WBT5um_3",10802.9677419355
"Aconitic Acid","171023_Smp_IL2IT05um_1",15558.0322580645
"Aconitic Acid","171023_Smp_IL2IT05um_2",NA
"Aconitic Acid","171023_Smp_IL2IT05um_3",10898.3870967742
"Adenine","171002_Smp_IL1Control_1",46416187.6129032
"Adenine","171002_Smp_IL1Control_2",54011762.8387097
"Adenine","171002_Smp_IL1Control_3",37956318.8387097
"Adenine","171002_Smp_IL1DMB_1",33183891.7419355
"Adenine","171002_Smp_IL1DMB_2",63449230.9677419
"Adenine","171002_Smp_IL1DMB_3",83877474.5806452
"Adenine","171002_Smp_IL1DMBnoBT_1",93115100.9032258
"Adenine","171002_Smp_IL1DMBnoBT_2",145487409.548387
"Adenine","171002_Smp_IL1DSW_1",67338965.4193548
"Adenine","171002_Smp_IL1DSW_3",160878469.16129
"Adenine","171002_Smp_IL1noBT_1",125468241.806452
"Adenine","171002_Smp_IL1noBT_2",182562626.064516
"Adenine","171002_Smp_IL1noBT_3",118751871.741935
"Adenine","171002_Smp_IL1WBT_1",65724836.6451613
"Adenine","171002_Smp_IL1WBT_2",17050355.4193548
"Adenine","171002_Smp_IL1WBT_3",114583213.419355
"Adenine","171002_Smp_IL1IT0_1",93472904.7741935
"Adenine","171002_Smp_IL1IT0_2",62906074.0645161
"Adenine","171002_Smp_IL1IT0_3",60386018.9677419
"Adenine","171009_Smp_IL1Control5um_1",212675477.677419
"Adenine","171009_Smp_IL1Control5um_2",156833811.096774
"Adenine","171009_Smp_IL1Control5um_3",280804178.580645
"Adenine","171009_Smp_IL1DMB5um_1",186209142.193548
"Adenine","171009_Smp_IL1DMB5um_2",130731670.709677
"Adenine","171009_Smp_IL1DMB5um_3",157706595.096774
"Adenine","171009_Smp_IL1DMBnoBT5um_1",227450674.580645
"Adenine","171009_Smp_IL1DMBnoBT5um_2",208752342.709677
"Adenine","171009_Smp_IL1DMBnoBT5um_3",233766388.129032
"Adenine","171009_Smp_IL1DSW5um_1",396661266.580645
"Adenine","171009_Smp_IL1DSW5um_2",615761767.225806
"Adenine","171009_Smp_IL1DSW5um_3",452698666.322581
"Adenine","171009_Smp_IL1noBT5um_1",190012370.580645
"Adenine","171009_Smp_IL1noBT5um_2",284557788.903226
"Adenine","171009_Smp_IL1noBT5um_3",336480586.322581
"Adenine","171009_Smp_IL1WBT5um_1",68002762.3225806
"Adenine","171009_Smp_IL1WBT5um_2",132881652.129032
"Adenine","171009_Smp_IL1WBT5um_3",93350094.4516129
"Adenine","171009_Smp_IL1IT05um_1",54193534.8387097
"Adenine","171009_Smp_IL1IT05um_2",42982336.9032258
"Adenine","171009_Smp_IL1IT05um_3",70265757.6774193
"Adenine","171016_Smp_IL2Control_1",43748561.8064516
"Adenine","171016_Smp_IL2Control_2",80468848.2580645
"Adenine","171016_Smp_IL2Control_3",78244761.5483871
"Adenine","171016_Smp_IL2DMB_1",67648917.4193548
"Adenine","171016_Smp_IL2DMB_2",63876747.0967742
"Adenine","171016_Smp_IL2DMB_3",68337957.4193548
"Adenine","171016_Smp_IL2DMBnoBT_1",75151685.1612903
"Adenine","171016_Smp_IL2DMBnoBT_2",136107425.032258
"Adenine","171016_Smp_IL2DMBnoBT_3",130171577.806452
"Adenine","171016_Smp_IL2DSW_1",106842421.16129
"Adenine","171016_Smp_IL2DSW_2",131079131.870968
"Adenine","171016_Smp_IL2DSW_3",130863985.548387
"Adenine","171016_Smp_IL2noBT_1",128280253.935484
"Adenine","171016_Smp_IL2noBT_2",130118172.903226
"Adenine","171016_Smp_IL2noBT_3",94940634.0645161
"Adenine","171016_Smp_IL2WBT_1",76906712.7741935
"Adenine","171016_Smp_IL2WBT_2",102663981.419355
"Adenine","171016_Smp_IL2WBT_3",85211541.9354839
"Adenine","171016_Smp_IL2IT0_1",56030387.3548387
"Adenine","171016_Smp_IL2IT0_2",88051528.7741935
"Adenine","171016_Smp_IL2IT0_3",80001330.8387097
"Adenine","171023_Smp_IL2Control5um_1",130021660.903226
"Adenine","171023_Smp_IL2Control5um_2",89009808.516129
"Adenine","171023_Smp_IL2Control5um_3",158848319.483871
"Adenine","171023_Smp_IL2DMB5um_1",111384225.290323
"Adenine","171023_Smp_IL2DMB5um_2",111521808.774194
"Adenine","171023_Smp_IL2DMB5um_3",152324254.967742
"Adenine","171023_Smp_IL2DMBnoBT5um_1",95599065.0322581
"Adenine","171023_Smp_IL2DMBnoBT5um_2",131138044.903226
"Adenine","171023_Smp_IL2DMBnoBT5um_3",150701392.516129
"Adenine","171023_Smp_IL2DSW5um_1",443266743.741935
"Adenine","171023_Smp_IL2DSW5um_2",407543413.677419
"Adenine","171023_Smp_IL2DSW5um_3",254312772.129032
"Adenine","171023_Smp_IL2noBT5um_1",96674437.4193548
"Adenine","171023_Smp_IL2noBT5um_2",239738651.870968
"Adenine","171023_Smp_IL2noBT5um_3",372483154.580645
"Adenine","171023_Smp_IL2WBT5um_1",125687047.741935
"Adenine","171023_Smp_IL2WBT5um_2",156485885.935484
"Adenine","171023_Smp_IL2WBT5um_3",87899770.8387097
"Adenine","171023_Smp_IL2IT05um_1",34633214.4516129
"Adenine","171023_Smp_IL2IT05um_2",134381225.290323
"Adenine","171023_Smp_IL2IT05um_3",108743286.967742
"Adenosine","171002_Smp_IL1Control_1",8056550.80645161
"Adenosine","171002_Smp_IL1Control_2",13162694.9354839
"Adenosine","171002_Smp_IL1Control_3",18694894.9032258
"Adenosine","171002_Smp_IL1DMB_1",6281242.83870968
"Adenosine","171002_Smp_IL1DMB_2",12309159.4516129
"Adenosine","171002_Smp_IL1DMB_3",20954138.9677419
"Adenosine","171002_Smp_IL1DMBnoBT_1",19550147.9354839
"Adenosine","171002_Smp_IL1DMBnoBT_2",39298502.4516129
"Adenosine","171002_Smp_IL1DSW_1",14733241.3870968
"Adenosine","171002_Smp_IL1DSW_3",15681762.1612903
"Adenosine","171002_Smp_IL1noBT_1",53016583.8709677
"Adenosine","171002_Smp_IL1noBT_2",35353948.6451613
"Adenosine","171002_Smp_IL1noBT_3",30681708.1290323
"Adenosine","171002_Smp_IL1WBT_1",9375499.80645161
"Adenosine","171002_Smp_IL1WBT_2",11372131.0967742
"Adenosine","171002_Smp_IL1WBT_3",78709120.7741935
"Adenosine","171002_Smp_IL1IT0_1",5129987.74193548
"Adenosine","171002_Smp_IL1IT0_2",3774248.03225806
"Adenosine","171002_Smp_IL1IT0_3",4293652.06451613
"Adenosine","171009_Smp_IL1Control5um_1",214058287.483871
"Adenosine","171009_Smp_IL1Control5um_2",165119174.709677
"Adenosine","171009_Smp_IL1Control5um_3",325970657.032258
"Adenosine","171009_Smp_IL1DMB5um_1",212634615.741935
"Adenosine","171009_Smp_IL1DMB5um_2",155822919.741935
"Adenosine","171009_Smp_IL1DMB5um_3",160947111.225806
"Adenosine","171009_Smp_IL1DMBnoBT5um_1",330835771.870968
"Adenosine","171009_Smp_IL1DMBnoBT5um_2",269558554.83871
"Adenosine","171009_Smp_IL1DMBnoBT5um_3",321257764.129032
"Adenosine","171009_Smp_IL1DSW5um_1",339439319.741935
"Adenosine","171009_Smp_IL1DSW5um_2",259324121.806452
"Adenosine","171009_Smp_IL1DSW5um_3",327965557.677419
"Adenosine","171009_Smp_IL1noBT5um_1",282122686.967742
"Adenosine","171009_Smp_IL1noBT5um_2",354206284.387097
"Adenosine","171009_Smp_IL1noBT5um_3",619503582.967742
"Adenosine","171009_Smp_IL1WBT5um_1",75742731.3548387
"Adenosine","171009_Smp_IL1WBT5um_2",113746359.483871
"Adenosine","171009_Smp_IL1WBT5um_3",66650217.2903226
"Adenosine","171009_Smp_IL1IT05um_1",31240605.483871
"Adenosine","171009_Smp_IL1IT05um_2",15035592.5806452
"Adenosine","171009_Smp_IL1IT05um_3",31467331.2258064
"Adenosine","171016_Smp_IL2Control_1",3217563.09677419
"Adenosine","171016_Smp_IL2Control_2",6941131.29032258
"Adenosine","171016_Smp_IL2Control_3",10967817.7741935
"Adenosine","171016_Smp_IL2DMB_1",5391880.19354839
"Adenosine","171016_Smp_IL2DMB_2",8303107.87096774
"Adenosine","171016_Smp_IL2DMB_3",5124285.03225806
"Adenosine","171016_Smp_IL2DMBnoBT_1",7956859.09677419
"Adenosine","171016_Smp_IL2DMBnoBT_2",23399785.6774194
"Adenosine","171016_Smp_IL2DMBnoBT_3",18587037.3548387
"Adenosine","171016_Smp_IL2DSW_1",9590585.32258064
"Adenosine","171016_Smp_IL2DSW_2",28176740.516129
"Adenosine","171016_Smp_IL2DSW_3",21771596.5806452
"Adenosine","171016_Smp_IL2noBT_1",9054887.03225806
"Adenosine","171016_Smp_IL2noBT_2",24700718.1935484
"Adenosine","171016_Smp_IL2noBT_3",8928936.29032258
"Adenosine","171016_Smp_IL2WBT_1",7855945.64516129
"Adenosine","171016_Smp_IL2WBT_2",8974639.35483871
"Adenosine","171016_Smp_IL2WBT_3",7503213.96774194
"Adenosine","171016_Smp_IL2IT0_1",2626159.5483871
"Adenosine","171016_Smp_IL2IT0_2",3003747.96774194
"Adenosine","171016_Smp_IL2IT0_3",2631866
"Adenosine","171023_Smp_IL2Control5um_1",63452583.7419355
"Adenosine","171023_Smp_IL2Control5um_2",86194892.6451613
"Adenosine","171023_Smp_IL2Control5um_3",92239038.9677419
"Adenosine","171023_Smp_IL2DMB5um_1",79512693.9354839
"Adenosine","171023_Smp_IL2DMB5um_2",105758532.129032
"Adenosine","171023_Smp_IL2DMB5um_3",146116144.516129
"Adenosine","171023_Smp_IL2DMBnoBT5um_1",110899382.709677
"Adenosine","171023_Smp_IL2DMBnoBT5um_2",201409363.096774
"Adenosine","171023_Smp_IL2DMBnoBT5um_3",193111830.709677
"Adenosine","171023_Smp_IL2DSW5um_1",292615972.129032
"Adenosine","171023_Smp_IL2DSW5um_2",415396957.935484
"Adenosine","171023_Smp_IL2DSW5um_3",403047373.419355
"Adenosine","171023_Smp_IL2noBT5um_1",111029429.935484
"Adenosine","171023_Smp_IL2noBT5um_2",345924572.903226
"Adenosine","171023_Smp_IL2noBT5um_3",204891174.193548
"Adenosine","171023_Smp_IL2WBT5um_1",60761312.6451613
"Adenosine","171023_Smp_IL2WBT5um_2",83240739.3548387
"Adenosine","171023_Smp_IL2WBT5um_3",88389163.6129032
"Adenosine","171023_Smp_IL2IT05um_1",20670623.7419355
"Adenosine","171023_Smp_IL2IT05um_2",56631155.0967742
"Adenosine","171023_Smp_IL2IT05um_3",36297743.3548387
"Adenosyl Homocysteine","171002_Smp_IL1Control_1",3378.03225806452
"Adenosyl Homocysteine","171002_Smp_IL1Control_2",NA
"Adenosyl Homocysteine","171002_Smp_IL1Control_3",NA
"Adenosyl Homocysteine","171002_Smp_IL1DMB_1",NA
"Adenosyl Homocysteine","171002_Smp_IL1DMB_2",NA
"Adenosyl Homocysteine","171002_Smp_IL1DMB_3",4850.48387096774
"Adenosyl Homocysteine","171002_Smp_IL1DMBnoBT_1",NA
"Adenosyl Homocysteine","171002_Smp_IL1DMBnoBT_2",NA
"Adenosyl Homocysteine","171002_Smp_IL1DSW_1",NA
"Adenosyl Homocysteine","171002_Smp_IL1DSW_3",28631.4193548387
"Adenosyl Homocysteine","171002_Smp_IL1noBT_1",NA
"Adenosyl Homocysteine","171002_Smp_IL1noBT_2",3807.41935483871
"Adenosyl Homocysteine","171002_Smp_IL1noBT_3",4183.48387096774
"Adenosyl Homocysteine","171002_Smp_IL1WBT_1",NA
"Adenosyl Homocysteine","171002_Smp_IL1WBT_2",NA
"Adenosyl Homocysteine","171002_Smp_IL1WBT_3",NA
"Adenosyl Homocysteine","171002_Smp_IL1IT0_1",NA
"Adenosyl Homocysteine","171002_Smp_IL1IT0_2",NA
"Adenosyl Homocysteine","171002_Smp_IL1IT0_3",NA
"Adenosyl Homocysteine","171009_Smp_IL1Control5um_1",172061.677419355
"Adenosyl Homocysteine","171009_Smp_IL1Control5um_2",8089.12903225806
"Adenosyl Homocysteine","171009_Smp_IL1Control5um_3",NA
"Adenosyl Homocysteine","171009_Smp_IL1DMB5um_1",NA
"Adenosyl Homocysteine","171009_Smp_IL1DMB5um_2",NA
"Adenosyl Homocysteine","171009_Smp_IL1DMB5um_3",NA
"Adenosyl Homocysteine","171009_Smp_IL1DMBnoBT5um_1",826273.612903226
"Adenosyl Homocysteine","171009_Smp_IL1DMBnoBT5um_2",310422.548387097
"Adenosyl Homocysteine","171009_Smp_IL1DMBnoBT5um_3",736575.677419355
"Adenosyl Homocysteine","171009_Smp_IL1DSW5um_1",526714.838709677
"Adenosyl Homocysteine","171009_Smp_IL1DSW5um_2",1085553.25806452
"Adenosyl Homocysteine","171009_Smp_IL1DSW5um_3",658627.419354839
"Adenosyl Homocysteine","171009_Smp_IL1noBT5um_1",252514.225806452
"Adenosyl Homocysteine","171009_Smp_IL1noBT5um_2",158950.870967742
"Adenosyl Homocysteine","171009_Smp_IL1noBT5um_3",354412.741935484
"Adenosyl Homocysteine","171009_Smp_IL1WBT5um_1",NA
"Adenosyl Homocysteine","171009_Smp_IL1WBT5um_2",NA
"Adenosyl Homocysteine","171009_Smp_IL1WBT5um_3",NA
"Adenosyl Homocysteine","171009_Smp_IL1IT05um_1",NA
"Adenosyl Homocysteine","171009_Smp_IL1IT05um_2",NA
"Adenosyl Homocysteine","171009_Smp_IL1IT05um_3",11225.8064516129
"Adenosyl Homocysteine","171016_Smp_IL2Control_1",NA
"Adenosyl Homocysteine","171016_Smp_IL2Control_2",NA
"Adenosyl Homocysteine","171016_Smp_IL2Control_3",NA
"Adenosyl Homocysteine","171016_Smp_IL2DMB_1",NA
"Adenosyl Homocysteine","171016_Smp_IL2DMB_2",NA
"Adenosyl Homocysteine","171016_Smp_IL2DMB_3",NA
"Adenosyl Homocysteine","171016_Smp_IL2DMBnoBT_1",NA
"Adenosyl Homocysteine","171016_Smp_IL2DMBnoBT_2",NA
"Adenosyl Homocysteine","171016_Smp_IL2DMBnoBT_3",NA
"Adenosyl Homocysteine","171016_Smp_IL2DSW_1",NA
"Adenosyl Homocysteine","171016_Smp_IL2DSW_2",NA
"Adenosyl Homocysteine","171016_Smp_IL2DSW_3",NA
"Adenosyl Homocysteine","171016_Smp_IL2noBT_1",NA
"Adenosyl Homocysteine","171016_Smp_IL2noBT_2",NA
"Adenosyl Homocysteine","171016_Smp_IL2noBT_3",NA
"Adenosyl Homocysteine","171016_Smp_IL2WBT_1",7741.12903225806
"Adenosyl Homocysteine","171016_Smp_IL2WBT_2",NA
"Adenosyl Homocysteine","171016_Smp_IL2WBT_3",NA
"Adenosyl Homocysteine","171016_Smp_IL2IT0_1",NA
"Adenosyl Homocysteine","171016_Smp_IL2IT0_2",NA
"Adenosyl Homocysteine","171016_Smp_IL2IT0_3",6356.61290322581
"Adenosyl Homocysteine","171023_Smp_IL2Control5um_1",8507.29032258064
"Adenosyl Homocysteine","171023_Smp_IL2Control5um_2",9795.45161290323
"Adenosyl Homocysteine","171023_Smp_IL2Control5um_3",931530.516129032
"Adenosyl Homocysteine","171023_Smp_IL2DMB5um_1",9874.96774193548
"Adenosyl Homocysteine","171023_Smp_IL2DMB5um_2",NA
"Adenosyl Homocysteine","171023_Smp_IL2DMB5um_3",NA
"Adenosyl Homocysteine","171023_Smp_IL2DMBnoBT5um_1",40543.8709677419
"Adenosyl Homocysteine","171023_Smp_IL2DMBnoBT5um_2",264526.774193548
"Adenosyl Homocysteine","171023_Smp_IL2DMBnoBT5um_3",164330.838709677
"Adenosyl Homocysteine","171023_Smp_IL2DSW5um_1",156119.161290323
"Adenosyl Homocysteine","171023_Smp_IL2DSW5um_2",245666.483870968
"Adenosyl Homocysteine","171023_Smp_IL2DSW5um_3",282998.838709677
"Adenosyl Homocysteine","171023_Smp_IL2noBT5um_1",68703.8064516129
"Adenosyl Homocysteine","171023_Smp_IL2noBT5um_2",417141.612903226
"Adenosyl Homocysteine","171023_Smp_IL2noBT5um_3",70590.6774193548
"Adenosyl Homocysteine","171023_Smp_IL2WBT5um_1",NA
"Adenosyl Homocysteine","171023_Smp_IL2WBT5um_2",NA
"Adenosyl Homocysteine","171023_Smp_IL2WBT5um_3",NA
"Adenosyl Homocysteine","171023_Smp_IL2IT05um_1",NA
"Adenosyl Homocysteine","171023_Smp_IL2IT05um_2",NA
"Adenosyl Homocysteine","171023_Smp_IL2IT05um_3",NA
"Adenosyl Methionine","171002_Smp_IL1Control_1",132530
"Adenosyl Methionine","171002_Smp_IL1Control_2",102845.225806452
"Adenosyl Methionine","171002_Smp_IL1Control_3",NA
"Adenosyl Methionine","171002_Smp_IL1DMB_1",NA
"Adenosyl Methionine","171002_Smp_IL1DMB_2",37624.2258064516
"Adenosyl Methionine","171002_Smp_IL1DMB_3",61066.5161290323
"Adenosyl Methionine","171002_Smp_IL1DMBnoBT_1",39568.1612903226
"Adenosyl Methionine","171002_Smp_IL1DMBnoBT_2",102940.64516129
"Adenosyl Methionine","171002_Smp_IL1DSW_1",68512.0322580645
"Adenosyl Methionine","171002_Smp_IL1DSW_3",245003.225806452
"Adenosyl Methionine","171002_Smp_IL1noBT_1",39005
"Adenosyl Methionine","171002_Smp_IL1noBT_2",148558.580645161
"Adenosyl Methionine","171002_Smp_IL1noBT_3",105503.870967742
"Adenosyl Methionine","171002_Smp_IL1WBT_1",59471.5161290323
"Adenosyl Methionine","171002_Smp_IL1WBT_2",48335.5161290323
"Adenosyl Methionine","171002_Smp_IL1WBT_3",79004.4193548387
"Adenosyl Methionine","171002_Smp_IL1IT0_1",47777.0322580645
"Adenosyl Methionine","171002_Smp_IL1IT0_2",124272.483870968
"Adenosyl Methionine","171002_Smp_IL1IT0_3",84955.0322580645
"Adenosyl Methionine","171009_Smp_IL1Control5um_1",764105.096774193
"Adenosyl Methionine","171009_Smp_IL1Control5um_2",405729.64516129
"Adenosyl Methionine","171009_Smp_IL1Control5um_3",182123.741935484
"Adenosyl Methionine","171009_Smp_IL1DMB5um_1",81651.8387096774
"Adenosyl Methionine","171009_Smp_IL1DMB5um_2",236009.483870968
"Adenosyl Methionine","171009_Smp_IL1DMB5um_3",209872.064516129
"Adenosyl Methionine","171009_Smp_IL1DMBnoBT5um_1",1011362.83870968
"Adenosyl Methionine","171009_Smp_IL1DMBnoBT5um_2",574099.903225806
"Adenosyl Methionine","171009_Smp_IL1DMBnoBT5um_3",782871.838709677
"Adenosyl Methionine","171009_Smp_IL1DSW5um_1",773100.709677419
"Adenosyl Methionine","171009_Smp_IL1DSW5um_2",1509496.77419355
"Adenosyl Methionine","171009_Smp_IL1DSW5um_3",2616231.25806452
"Adenosyl Methionine","171009_Smp_IL1noBT5um_1",979811.774193548
"Adenosyl Methionine","171009_Smp_IL1noBT5um_2",572162.516129032
"Adenosyl Methionine","171009_Smp_IL1noBT5um_3",1527256
"Adenosyl Methionine","171009_Smp_IL1WBT5um_1",172275.903225806
"Adenosyl Methionine","171009_Smp_IL1WBT5um_2",65487.6129032258
"Adenosyl Methionine","171009_Smp_IL1WBT5um_3",149780.322580645
"Adenosyl Methionine","171009_Smp_IL1IT05um_1",57077.6129032258
"Adenosyl Methionine","171009_Smp_IL1IT05um_2",NA
"Adenosyl Methionine","171009_Smp_IL1IT05um_3",47719.9677419355
"Adenosyl Methionine","171016_Smp_IL2Control_1",NA
"Adenosyl Methionine","171016_Smp_IL2Control_2",21456.2580645161
"Adenosyl Methionine","171016_Smp_IL2Control_3",103244.677419355
"Adenosyl Methionine","171016_Smp_IL2DMB_1",83441.4193548387
"Adenosyl Methionine","171016_Smp_IL2DMB_2",9442.77419354839
"Adenosyl Methionine","171016_Smp_IL2DMB_3",7482
"Adenosyl Methionine","171016_Smp_IL2DMBnoBT_1",55760.4516129032
"Adenosyl Methionine","171016_Smp_IL2DMBnoBT_2",290591.225806452
"Adenosyl Methionine","171016_Smp_IL2DMBnoBT_3",97366.0967741935
"Adenosyl Methionine","171016_Smp_IL2DSW_1",30797.064516129
"Adenosyl Methionine","171016_Smp_IL2DSW_2",102960.290322581
"Adenosyl Methionine","171016_Smp_IL2DSW_3",95744.9032258064
"Adenosyl Methionine","171016_Smp_IL2noBT_1",137329.967741935
"Adenosyl Methionine","171016_Smp_IL2noBT_2",240427.774193548
"Adenosyl Methionine","171016_Smp_IL2noBT_3",8932
"Adenosyl Methionine","171016_Smp_IL2WBT_1",20248.5483870968
"Adenosyl Methionine","171016_Smp_IL2WBT_2",18698.4516129032
"Adenosyl Methionine","171016_Smp_IL2WBT_3",8862.77419354839
"Adenosyl Methionine","171016_Smp_IL2IT0_1",25698.6774193548
"Adenosyl Methionine","171016_Smp_IL2IT0_2",37646.6774193548
"Adenosyl Methionine","171016_Smp_IL2IT0_3",9403.48387096774
"Adenosyl Methionine","171023_Smp_IL2Control5um_1",440864.548387097
"Adenosyl Methionine","171023_Smp_IL2Control5um_2",381195.64516129
"Adenosyl Methionine","171023_Smp_IL2Control5um_3",1903929.51612903
"Adenosyl Methionine","171023_Smp_IL2DMB5um_1",1663867.51612903
"Adenosyl Methionine","171023_Smp_IL2DMB5um_2",481583.35483871
"Adenosyl Methionine","171023_Smp_IL2DMB5um_3",283451.612903226
"Adenosyl Methionine","171023_Smp_IL2DMBnoBT5um_1",455682.612903226
"Adenosyl Methionine","171023_Smp_IL2DMBnoBT5um_2",4078939.80645161
"Adenosyl Methionine","171023_Smp_IL2DMBnoBT5um_3",1186680
"Adenosyl Methionine","171023_Smp_IL2DSW5um_1",972627.258064516
"Adenosyl Methionine","171023_Smp_IL2DSW5um_2",1423471.5483871
"Adenosyl Methionine","171023_Smp_IL2DSW5um_3",1474550.83870968
"Adenosyl Methionine","171023_Smp_IL2noBT5um_1",640455.64516129
"Adenosyl Methionine","171023_Smp_IL2noBT5um_2",9772405.03225806
"Adenosyl Methionine","171023_Smp_IL2noBT5um_3",1402509.22580645
"Adenosyl Methionine","171023_Smp_IL2WBT5um_1",337078.225806452
"Adenosyl Methionine","171023_Smp_IL2WBT5um_2",126752.451612903
"Adenosyl Methionine","171023_Smp_IL2WBT5um_3",314245.870967742
"Adenosyl Methionine","171023_Smp_IL2IT05um_1",188123.935483871
"Adenosyl Methionine","171023_Smp_IL2IT05um_2",169780.967741935
"Adenosyl Methionine","171023_Smp_IL2IT05um_3",187486.870967742
"Alanine","171002_Smp_IL1Control_1",2182917.42544665
"Alanine","171002_Smp_IL1Control_2",1454336.99220451
"Alanine","171002_Smp_IL1Control_3",1856786.49160643
"Alanine","171002_Smp_IL1DMB_1",1564967.0439964
"Alanine","171002_Smp_IL1DMB_2",2110926.12779806
"Alanine","171002_Smp_IL1DMB_3",1973635.55390077
"Alanine","171002_Smp_IL1DMBnoBT_1",2830909.08165256
"Alanine","171002_Smp_IL1DMBnoBT_2",2374077.687586
"Alanine","171002_Smp_IL1DSW_1",2772954.85885337
"Alanine","171002_Smp_IL1DSW_3",2163067.19966138
"Alanine","171002_Smp_IL1noBT_1",1894031.82762061
"Alanine","171002_Smp_IL1noBT_2",2557444.42204729
"Alanine","171002_Smp_IL1noBT_3",3237980.33606318
"Alanine","171002_Smp_IL1WBT_1",1316173.234001
"Alanine","171002_Smp_IL1WBT_2",2011989.5746229
"Alanine","171002_Smp_IL1WBT_3",1970722.93290257
"Alanine","171002_Smp_IL1IT0_1",1507990.40365707
"Alanine","171002_Smp_IL1IT0_2",1750185.29294013
"Alanine","171002_Smp_IL1IT0_3",1470066.46186388
"Alanine","171009_Smp_IL1Control5um_1",13562079.8088482
"Alanine","171009_Smp_IL1Control5um_2",9661419.33153316
"Alanine","171009_Smp_IL1Control5um_3",17020986.4538376
"Alanine","171009_Smp_IL1DMB5um_1",14146510.5028962
